Order Date,Week Number,Order ID,Category,Item Type,Seller Name,Brand,Item Title,Bar Code,Quantity sold,Margin,Price,Cost
07-Jul-13,28,3163394,Mobiles & Accessories,Mobile Phones,storebestseller,WORLDMOBILE,1.5 Inch Touch Screen Watch Mobile Phone (Silver),2724276034979,1,10,319,287.1
08-Jul-13,28,3173957,Mobiles & Accessories,Mobile Phones,storebestseller,WORLDMOBILE,1.5 Inch Touch Screen Watch Mobile Phone (Silver),2724276034979,1,10,319,287.1
11-Jul-13,28,3191292,Mobiles & Accessories,Mobile Phones,storebestseller,WORLDMOBILE,1.5 Inch Touch Screen Watch Mobile Phone (Silver),2724276034979,1,10,319,287.1
12-Jul-13,28,3195935,Mobiles & Accessories,Mobile Phones,storebestseller,WORLDMOBILE,1.5 Inch Touch Screen Watch Mobile Phone (Silver),2724276034979,1,10,319,287.1
14-Jul-13,29,3203077,Mobiles & Accessories,Mobile Phones,storebestseller,WORLDMOBILE,1.5 Inch Touch Screen Watch Mobile Phone (Silver),2724276034979,1,10,319,287.1
17-Jul-13,29,3224867,Mobiles & Accessories,Mobile Phones,storebestseller,WORLDMOBILE,1.5 Inch Touch Screen Watch Mobile Phone (Silver),2724276034979,2,10,638,574.2
19-Jul-13,29,3234121,Mobiles & Accessories,Mobile Phones,storebestseller,WORLDMOBILE,1.5 Inch Touch Screen Watch Mobile Phone (Silver),2724276034979,1,10,319,287.1
24-Jul-13,30,3261017,Mobiles & Accessories,Mobile Phones,storebestseller,WORLDMOBILE,1.5 Inch Touch Screen Watch Mobile Phone (Silver),2724276034979,1,10,310,279
24-Jul-13,30,3264831,Mobiles & Accessories,Mobile Phones,storebestseller,WORLDMOBILE,1.5 Inch Touch Screen Watch Mobile Phone (Silver),2724276034979,1,10,310,279
26-Jul-13,30,3274960,Mobiles & Accessories,Mobile Phones,storebestseller,WORLDMOBILE,1.5 Inch Touch Screen Watch Mobile Phone (Silver),2724276034979,1,10,399,359.1
26-Jul-13,30,3277575,Mobiles & Accessories,Mobile Phones,storebestseller,WORLDMOBILE,1.5 Inch Touch Screen Watch Mobile Phone (Silver),2724276034979,1,10,399,359.1
11-Jul-13,28,3191158,Bags & Shoes,Handbags,mr_rahatali,RADS Fashion,100% Original Leather Wallet for Men,2724272694054,1,20,39,31.2
12-Jul-13,28,3193748,Watches & Accessories,Watches,max-store,Casio,1022 casio professional gents watch special offer,2724270867566,1,20,129,103.2
07-Jul-13,28,3165698,Watches & Accessories,Watches,max-store,Casio,1029 CASIO WATCH FOR LADIES,2724270865319,1,20,120,96
13-Jul-13,28,3197370,Watches & Accessories,Watches,max-store,Casio,1032 CASIO WATCH FOR MEN GOLD,2724270783194,1,20,147,117.6
07-Jul-13,28,3165921,Bags & Shoes,Shoes,cocosstore,COCOS,1225-62,2724272227054,1,20,55,44
14-Jul-13,29,3204634,Computers & Networking,Laptops & Notebooks ,lowestprices,Lenovo,14 Inch Lenovo Intel core i3/500GB/4GB/Dvd-Rw/wiFi/cam/ Windows 7,2724276336769,1,12,1475,1298
10-Jul-13,28,3185001,Computers & Networking,Laptops & Notebooks ,lowestprices,HP,"14"""" HP DV4-5213cl Intel ® Core ™ i5-3210M 2.50GHz 8GB RAM 750GB HD Beats Audio BT",2724273613382,1,12,2240,1971.2
17-Jul-13,29,3220637,Computers & Networking,Laptops & Notebooks ,lowestprices,HP,"14"""" HP DV4-5213cl Intel Â® Core â„¢ i5-3210M 2.50GHz 8GB RAM 750GB HD Beats Audio BT",2724273613382,1,12,2240,1971.2
11-Jul-13,28,3186860,Computers & Networking,Laptops & Notebooks ,lowestprices,DELL,15R Dell Inspiron 15.6 Inches Intel Core i3 Laptop,2724276367763,1,12,1399,1231.12
13-Jul-13,28,3198852,Computers & Networking,Laptops & Notebooks ,lowestprices,Dell,15R Dell Inspiron 15.6 Inches Intel Core i3 Laptop,2724276367763,1,12,1399,1231.12
19-Jul-13,29,3235052,Computers & Networking,Laptops & Notebooks ,lowestprices,Dell,15R Dell Inspiron 15.6 Inches Intel Core i3 Laptop,2724276367763,1,12,1399,1231.12
19-Jul-13,29,3235061,Computers & Networking,Laptops & Notebooks ,lowestprices,Dell,15R Dell Inspiron 15.6 Inches Intel Core i3 Laptop,2724276367763,1,12,1399,1231.12
07-Jul-13,28,3165921,Bags & Shoes,Shoes,cocosstore,COCOS,168-12,2724270712019,1,20,55,44
04-Jul-13,27,3150838,Bags & Shoes,Shoes,cocosstore,COCOS,168-132,2724270742627,1,20,55,44
04-Jul-13,27,3150838,Bags & Shoes,Shoes,cocosstore,COCOS,168-132,2724270743266,1,20,55,44
14-Jul-13,29,3207056,Bags & Shoes,Shoes,cocosstore,COCOS,168-132,2724270743112,1,20,55,44
26-Jul-13,30,3272562,Bags & Shoes,Shoes,cocosstore,COCOS,168-85,2724270926485,1,20,55,44
06-Jul-13,27,3162408,Bags & Shoes,Shoes,cocosstore,COCOS,168-88,2724271389012,1,20,44,35.2
26-Jul-13,30,3272562,Bags & Shoes,Shoes,cocosstore,COCOS,168-88,2724271391060,1,20,44,35.2
09-Jul-13,28,3175859,Computers & Networking,Laptops & Notebooks ,lowestprices,HP,17.3 Inch HP G7-1260us Intel Core i3 640GB 4GB English Keyboard Charcol Gray color,2724276512828,1,12,1575,1386
10-Jul-13,28,3184453,Computers & Networking,Laptops & Notebooks ,lowestprices,HP,17.3 Inch HP G7-1260us Intel Core i3 640GB 4GB English Keyboard Charcol Gray color,2724276512828,1,12,1575,1386
13-Jul-13,28,3197753,Computers & Networking,Laptops & Notebooks ,lowestprices,HP,17.3 Inch HP G7-1260us Intel Core i3 640GB 4GB English Keyboard Charcol Gray color,2724276512828,1,12,1575,1386
01-Jul-13,27,3132033,Computers & Networking,Laptops & Notebooks ,lowestprices,Toshiba,17.3 Inches Toshiba Satellite C875-S7303,2724276227289,1,12,1490,1311.2
01-Jul-13,27,3135554,Computers & Networking,Laptops & Notebooks ,lowestprices,Toshiba,17.3 Inches Toshiba Satellite C875-S7303,2724276227289,1,12,1490,1311.2
02-Jul-13,27,3136243,Computers & Networking,Laptops & Notebooks ,lowestprices,Toshiba,17.3 Inches Toshiba Satellite C875-S7303,2724276227289,1,12,1490,1311.2
04-Jul-13,27,3150358,Computers & Networking,Laptops & Notebooks ,lowestprices,Toshiba,17.3 Inches Toshiba Satellite C875-S7303,2724276227289,1,12,1490,1311.2
05-Jul-13,27,3154222,Computers & Networking,Laptops & Notebooks ,lowestprices,Toshiba,17.3 Inches Toshiba Satellite C875-S7303,2724276227289,1,12,1490,1311.2
06-Jul-13,27,3158067,Computers & Networking,Laptops & Notebooks ,lowestprices,Toshiba,17.3 Inches Toshiba Satellite C875-S7303,2724276227289,1,12,1490,1311.2
06-Jul-13,27,3160054,Computers & Networking,Laptops & Notebooks ,lowestprices,Toshiba,17.3 Inches Toshiba Satellite C875-S7303,2724276227289,1,12,1490,1311.2
06-Jul-13,27,3161576,Computers & Networking,Laptops & Notebooks ,lowestprices,Toshiba,17.3 Inches Toshiba Satellite C875-S7303,2724276227289,1,12,1490,1311.2
07-Jul-13,28,3163319,Computers & Networking,Laptops & Notebooks ,lowestprices,Toshiba,17.3 Inches Toshiba Satellite C875-S7303,2724276227289,1,12,1490,1311.2
10-Jul-13,28,3185302,Computers & Networking,Laptops & Notebooks ,lowestprices,Toshiba,17.3 Inches Toshiba Satellite C875-S7303,2724276227289,1,12,1490,1311.2
15-Jul-13,29,3211979,Computers & Networking,Laptops & Notebooks ,lowestprices,Toshiba,17.3 Inches Toshiba Satellite C875-S7303,2724276227289,1,12,1490,1311.2
15-Jul-13,29,3212795,Computers & Networking,Laptops & Notebooks ,lowestprices,Toshiba,17.3 Inches Toshiba Satellite C875-S7303,2724276227289,1,12,1490,1311.2
16-Jul-13,29,3216432,Computers & Networking,Laptops & Notebooks ,lowestprices,Toshiba,17.3 Inches Toshiba Satellite C875-S7303,2724276227289,1,12,1490,1311.2
17-Jul-13,29,3223461,Computers & Networking,Laptops & Notebooks ,lowestprices,Toshiba,17.3 Inches Toshiba Satellite C875-S7303,2724276227289,1,12,1490,1311.2
18-Jul-13,29,3225685,Computers & Networking,Laptops & Notebooks ,lowestprices,Toshiba,17.3 Inches Toshiba Satellite C875-S7303,2724276227289,1,12,1490,1311.2
18-Jul-13,29,3227132,Computers & Networking,Laptops & Notebooks ,lowestprices,Toshiba,17.3 Inches Toshiba Satellite C875-S7303,2724276227289,1,12,1490,1311.2
20-Jul-13,29,3238799,Computers & Networking,Laptops & Notebooks ,lowestprices,Toshiba,17.3 Inches Toshiba Satellite C875-S7303,2724276227289,1,12,1490,1311.2
24-Jul-13,30,3263724,Computers & Networking,Laptops & Notebooks ,lowestprices,Toshiba,17.3 Inches Toshiba Satellite C875-S7303,2724276227289,1,12,1490,1311.2
14-Jul-13,29,3207056,Bags & Shoes,Shoes,cocosstore,COCOS,188-19 LADIES FLAT SHOES,2724277112867,1,20,50,40
16-Jul-13,29,3218662,Bags & Shoes,Shoes,cocosstore,COCOS,188-19 LADIES FLAT SHOES,2724277112935,1,20,50,40
16-Jul-13,29,3218662,Bags & Shoes,Shoes,cocosstore,COCOS,188-19 LADIES FLAT SHOES,2724277113253,1,20,50,40
26-Jul-13,30,3272562,Bags & Shoes,Shoes,cocosstore,COCOS,188-19 LADIES FLAT SHOES,2724277114526,1,20,50,40
30-Jul-13,31,3304154,Bags & Shoes,Shoes,cocosstore,COCOS,188-19 LADIES FLAT SHOES,2724277112935,1,20,50,40
02-Jul-13,27,3142019,Jewelry,Rings,deabmanwalking,FOREVER Love,18k Gold Plated Forever Love Ring,2724271250893,2,20,90,72
17-Jul-13,29,3223531,Jewelry,Rings,deabmanwalking,FOREVER Love,18k Gold Plated Forever Love Ring,2724271250893,1,20,45,36
23-Jul-13,30,3257324,Jewelry,Rings,deabmanwalking,FOREVER Love,18k Gold Plated Forever Love Ring,2724271250893,1,20,45,36
25-Jul-13,30,3267144,Jewelry,Rings,deabmanwalking,FOREVER Love,18k Gold Plated Forever Love Ring,2724271250893,1,20,45,36
27-Jul-13,30,3280105,Jewelry,Rings,deabmanwalking,FOREVER Love,18k Gold Plated Forever Love Ring,2724271250893,2,20,90,72
27-Jul-13,30,3280815,Jewelry,Rings,deabmanwalking,FOREVER Love,18k Gold Plated Forever Love Ring,2724271250893,1,20,45,36
28-Jul-13,31,3289944,Jewelry,Rings,deabmanwalking,FOREVER Love,18k Gold Plated Forever Love Ring,2724271250893,1,20,45,36
29-Jul-13,31,3292565,Jewelry,Rings,deabmanwalking,FOREVER Love,18k Gold Plated Forever Love Ring,2724271250893,1,20,45,36
29-Jul-13,31,3296184,Jewelry,Rings,deabmanwalking,FOREVER Love,18k Gold Plated Forever Love Ring,2724271250893,1,20,45,36
03-Jul-13,27,3147310,Bags & Shoes,Shoes,Fashion,Vancl,1970's retro training Shoes by Vancl,2724272904191,1,20,112,89.6
05-Jul-13,27,3153940,Bags & Shoes,Shoes,Fashion,Vancl,1970's retro training shoes by Vancl,2724272904030,1,20,99,79.2
05-Jul-13,27,3153940,Bags & Shoes,Shoes,Fashion,Vancl,1970's retro training Shoes by Vancl,2724272904160,1,20,112,89.6
07-Jul-13,28,3167157,Bags & Shoes,Shoes,Fashion,Vancl,1970's retro training Shoes by Vancl,2724272904238,1,20,99,79.2
09-Jul-13,28,3180426,Bags & Shoes,Shoes,Fashion,Vancl,1970's retro training shoes by Vancl,2724272904054,1,20,112,89.6
13-Jul-13,28,3197496,Bags & Shoes,Shoes,Fashion,Vancl,1970's retro training Shoes by Vancl,2724272904221,1,20,99,79.2
31-Jul-13,31,3312249,Bags & Shoes,Shoes,Fashion,VANCL,1970's retro training Shoes by Vancl,2724272904160,1,20,69,55.2
04-Jul-13,27,3152921,Health & Beauty,Perfumes & Fragrances,TESTERS-PERFUME,Paco Rabanne,1million,2724271385274,1,20,275,220
07-Jul-13,28,3168816,Mobiles & Accessories,Mobile Phones,storebestseller,WORLDMOBILE,2 in 1 (5000mah) Dual Sim Mobile [GREEN],2724273909218,2,10,398,358.2
15-Jul-13,29,3209346,Mobiles & Accessories,Mobile Phones,storebestseller,WORLDMOBILE,2 in 1 [5000mah Power BANK & Dual Sim Mobile] Perfect For Desert Camping l 2 Month Standby l Strong Signal Detection l Power Speaker for Multimedia [ Ù„Ù„Ø¨Ø± 2 ÙÙŠ ÙˆØ§Ø­Ø¯ (Ø¨ÙˆØ± Ø¨Ø§Ù†Ùƒ Ùˆ Ø¬ÙˆØ§Ù„ Ø¨Ø·Ø§Ù‚ØªÙŠÙ† Ø¨Ø·Ø§Ø±ÙŠØ© Ø´Ù‡Ø±ÙŠÙ† Ø§Ø±Ø³Ø§Ù„ Ù‚ÙˆÙŠ ØµÙˆØª Ø¹Ø§Ù„ÙŠ] By [Souq Best Seller],2724273687048,1,10,199,179.1
07-Jul-13,28,3163412,Watches & Accessories,Watches,hussaindakhel1,Intercrew,2 Intercrew led watches black and black with white line band,2724271381092,1,20,99,79.2
12-Jul-13,28,3195766,Watches & Accessories,Watches,hussaindakhel1,Intercrew,2 Intercrew led watches black and black with white line band,2724271381092,1,20,99,79.2
30-Jul-13,31,3299499,Watches & Accessories,Watches,hussaindakhel1,Intercrew,2 Intercrew led watches black and black with white line band,2724271381092,3,20,297,237.6
10-Jul-13,28,3181543,Clothing & Accessories,Eyewear,cart2gulf,Style Vault,"2"" Lens Round Circle Vintage Retro Metal Sunglasses V105",2724269506063,1,20,128,102.4
10-Jul-13,28,3185283,Health & Beauty,Perfumes & Fragrances,DJperfumes,Cerruti,20%OFF ** and FREE  50 ML Cerruti L'Essence De Cerruti EDT  with Cerruti L'Essence De Cerruti 100ML EDT for Men Original Packed Pc,2724268955114,2,20,198,158.4
20-Jul-13,29,3239806,Clothing & Accessories,Eyewear,cart2gulf,Ray-Ban,2012 RAY BAN WAYFARER RARE PRINTS NYC METRO Sunglasses - RB2140 1028 (50mm),2724268761708,1,20,429,343.2
11-Jul-13,28,3187043,Watches & Accessories,Watches,cellsafe,bistec,2013 Bistec Sports Watch with Cold LED Light Multi-function Round Dial Rubber Band for Men,2724274818267,1,20,88,70.4
06-Jul-13,27,3162174,Bags & Shoes,Handbags,blinkingshop,PinkLady,2013 collection Lace small handbag,2724274580119,1,20,60,48
29-Jul-13,31,3296994,Bags & Shoes,Handbags,blinkingshop,PinkLady,2013 collection woman handbag,2724274418900,1,20,89,71.2
26-Jul-13,30,3272469,Clothing & Accessories,Dresses,cellsafe,cellsafe,2013 fashion deep v neck flower belt slim hip chiffon dress,2724274186267,1,20,85,68
26-Jul-13,30,3274740,Clothing & Accessories,Dresses,cellsafe,cellsafe,2013 fashion deep v neck flower belt slim hip chiffon dress,2724274186267,1,20,85,68
29-Jul-13,31,3297460,Clothing & Accessories,Dresses,cellsafe,cellsafe,2013 fashion deep v neck flower belt slim hip chiffon dress,2724274186267,1,20,85,68
31-Jul-13,31,3309716,Clothing & Accessories,Dresses,cellsafe,cellsafe,2013 fashion deep v neck flower belt slim hip chiffon dress,2724274186267,1,20,85,68
04-Jul-13,27,3152754,Watches & Accessories,Watches,cellsafe,c watch,2013 fashion heart crystal quartz watch for women dress watch,2724275807116,1,20,50,40
10-Jul-13,28,3182108,Watches & Accessories,Watches,cellsafe,c watch,2013 fashion heart crystal quartz watch for women dress watch,2724275807116,1,20,50,40
10-Jul-13,28,3185156,Watches & Accessories,Watches,cellsafe,c watch,2013 fashion heart crystal quartz watch for women dress watch,2724275807116,1,20,50,40
14-Jul-13,29,3206875,Watches & Accessories,Watches,cellsafe,c watch,2013 fashion heart crystal quartz watch for women dress watch,2724275807116,1,20,50,40
03-Jul-13,27,3142329,Clothing & Accessories,Dresses,ZH27,Chic,2013 Flower Print Style Short Dress OR Long Top,2724276158743,1,20,75,60
27-Jul-13,30,3282848,Clothing & Accessories,Dresses,ZH27,Chic,2013 Flower Print Style Short Dress OR Long Top,2724276158774,1,20,70,56
31-Jul-13,31,3309291,Clothing & Accessories,Dresses,ZH27,Chic,2013 Flower Print Style Short Dress OR Long Top,2724276158743,1,20,75,60
01-Jul-13,27,3132958,Watches & Accessories,Watches,cellsafe,cellsafe,2013 Geneva Popular Silicone Quartz Men/Women/Girl Unisex Jelly Wrist Watch,2724274578512,1,20,35,28
02-Jul-13,27,3138973,Watches & Accessories,Watches,cellsafe,cellsafe,2013 Geneva Popular Silicone Quartz Men/Women/Girl Unisex Jelly Wrist Watch,2724274578512,1,20,35,28
02-Jul-13,27,3140042,Watches & Accessories,Watches,cellsafe,cellsafe,2013 Geneva Popular Silicone Quartz Men/Women/Girl Unisex Jelly Wrist Watch,2724274578512,1,20,35,28
02-Jul-13,27,3141774,Watches & Accessories,Watches,cellsafe,cellsafe,2013 Geneva Popular Silicone Quartz Men/Women/Girl Unisex Jelly Wrist Watch,2724274578512,1,20,35,28
05-Jul-13,27,3154748,Watches & Accessories,Watches,cellsafe,cellsafe,2013 Geneva Popular Silicone Quartz Men/Women/Girl Unisex Jelly Wrist Watch,2724274578512,1,20,35,28
06-Jul-13,27,3160033,Watches & Accessories,Watches,cellsafe,cellsafe,2013 Geneva Popular Silicone Quartz Men/Women/Girl Unisex Jelly Wrist Watch,2724274578512,1,20,35,28
01-Jul-13,27,3133749,Clothing & Accessories,Dresses,cellsafe,cellsafe,2013 hot selling new arriving women's summer long dress ladies sexy Polka Dot slim deep v-neck dresses,2724273194256,1,20,120,96
22-Jul-13,30,3250341,Clothing & Accessories,Dresses,cellsafe,cellsafe,2013 new irregular side drawstring elastic vest strap long dress comfortable slim maxi dress,2724273220986,1,20,80,64
01-Jul-13,27,3130530,Clothing & Accessories,Dresses,cellsafe,cellsafe,2013 New Women Bohenmia Pleated Wave Lace Strap Princess Chiffon Maxi long dress,2724273219416,1,20,80,64
04-Jul-13,27,3152887,Clothing & Accessories,Dresses,cellsafe,cellsafe,2013 New Women Bohenmia Pleated Wave Lace Strap Princess Chiffon Maxi long dress,2724273219416,1,20,80,64
09-Jul-13,28,3175938,Clothing & Accessories,Dresses,cellsafe,cellsafe,2013 New Women Bohenmia Pleated Wave Lace Strap Princess Chiffon Maxi long dress,2724273219416,1,20,80,64
12-Jul-13,28,3195598,Clothing & Accessories,Dresses,cellsafe,cellsafe,2013 New Women Bohenmia Pleated Wave Lace Strap Princess Chiffon Maxi long dress,2724273219416,1,20,80,64
13-Jul-13,28,3198441,Clothing & Accessories,Dresses,cellsafe,cellsafe,2013 New Women Bohenmia Pleated Wave Lace Strap Princess Chiffon Maxi long dress,2724273219416,1,20,80,64
13-Jul-13,28,3200263,Clothing & Accessories,Dresses,cellsafe,cellsafe,2013 New Women Bohenmia Pleated Wave Lace Strap Princess Chiffon Maxi long dress,2724273219416,1,20,80,64
16-Jul-13,29,3217577,Clothing & Accessories,Dresses,cellsafe,cellsafe,2013 New Women Bohenmia Pleated Wave Lace Strap Princess Chiffon Maxi long dress,2724273219416,1,20,80,64
18-Jul-13,29,3228399,Clothing & Accessories,Dresses,cellsafe,cellsafe,2013 New Women Bohenmia Pleated Wave Lace Strap Princess Chiffon Maxi long dress,2724273219416,1,20,80,64
18-Jul-13,29,3231234,Clothing & Accessories,Dresses,cellsafe,cellsafe,2013 New Women Bohenmia Pleated Wave Lace Strap Princess Chiffon Maxi long dress,2724273219416,1,20,80,64
20-Jul-13,29,3239659,Clothing & Accessories,Dresses,cellsafe,cellsafe,2013 New Women Bohenmia Pleated Wave Lace Strap Princess Chiffon Maxi long dress,2724273219416,1,20,80,64
22-Jul-13,30,3249567,Clothing & Accessories,Dresses,cellsafe,cellsafe,2013 New Women Bohenmia Pleated Wave Lace Strap Princess Chiffon Maxi long dress,2724273219416,1,20,80,64
28-Jul-13,31,3285675,Clothing & Accessories,Dresses,cellsafe,cellsafe,2013 New Women Bohenmia Pleated Wave Lace Strap Princess Chiffon Maxi long dress,2724273219416,1,20,80,64
28-Jul-13,31,3286858,Clothing & Accessories,Dresses,cellsafe,cellsafe,2013 New Women Bohenmia Pleated Wave Lace Strap Princess Chiffon Maxi long dress,2724273219416,1,20,80,64
29-Jul-13,31,3294904,Clothing & Accessories,Dresses,cellsafe,cellsafe,2013 New Women Bohenmia Pleated Wave Lace Strap Princess Chiffon Maxi long dress,2724273219416,1,20,80,64
30-Jul-13,31,3301130,Clothing & Accessories,Dresses,cellsafe,cellsafe,2013 New Women Bohenmia Pleated Wave Lace Strap Princess Chiffon Maxi long dress,2724273219416,1,20,80,64
09-Jul-13,28,3174996,Clothing & Accessories,Dresses,cellsafe,C DRESS,2013 sexy package hip nightclub ladies backless mini dress,2724275591800,1,20,80,64
20-Jul-13,29,3241342,Clothing & Accessories,Dresses,cellsafe,cellsafe,2013 Summer Ladies Casual Chiffon Dress Sleeveless Round Neck,2724273218662,1,20,100,80
16-Jul-13,29,3216623,Clothing & Accessories,Dresses,ZH27,Chic,2013 summer long bohemian dress,2724276158996,1,20,100,80
31-Jul-13,31,3308619,Clothing & Accessories,Dresses,cellsafe,C DRESS,2013 summer mini dress V neck ruffle sleeve fish tail cross,2724275591664,1,20,80,64
19-Jul-13,29,3234532,Clothing & Accessories,Dresses,cellsafe,cellsafe,2013 summer new chiffon skirt dovetail skirt irregular dress sexy vest dress,2724273196793,1,20,100,80
16-Jul-13,29,3213576,Bags & Shoes,Handbags,cellsafe,cellsafe,2013 women's casual handbag large capacity messenger bag,2724272907741,1,20,125,100
17-Jul-13,29,3219588,Bags & Shoes,Handbags,cellsafe,cellsafe,2013 women's casual handbag large capacity messenger bag,2724272907741,1,20,125,100
19-Jul-13,29,3235475,Bags & Shoes,Handbags,cellsafe,cellsafe,2013 women's casual handbag large capacity messenger bag,2724272907741,1,20,125,100
22-Jul-13,30,3249886,Bags & Shoes,Handbags,cellsafe,cellsafe,2013 women's casual handbag large capacity messenger bag,2724272907741,1,20,125,100
25-Jul-13,30,3267129,Bags & Shoes,Handbags,cocosstore,COCOS,202 LADIES HANDBAG,2724273021019,1,20,89,71.2
14-Jul-13,29,3204764,Health & Beauty,Perfumes & Fragrances,DJperfumes,Carolina Herrera,212 For Men From Carolina Herrera 100Ml Tester Edt.,2724265856346,1,20,176,140.8
22-Jul-13,30,3248644,Health & Beauty,Perfumes & Fragrances,absholding,carolina herrera Perfumes & Fragrances,212 Glam for Men by Carolina Herrera EDT 100ml alish_perfumes,2724267770688,1,20,323,258.4
22-Jul-13,30,3248644,Health & Beauty,Perfumes & Fragrances,ruuddude,Carolina Herrera,212 Glam Men TESTER,2724275736126,1,20,236,188.8
01-Jul-13,27,3130272,Health & Beauty,Perfumes & Fragrances,one2013,CAROLINA HERRERA,212 MEN By Carolina Herrera 100 ML 3.4 FL.OZ,2724276074791,1,20,150,120
02-Jul-13,27,3139759,Health & Beauty,Perfumes & Fragrances,one2013,CAROLINA HERRERA,212 MEN By Carolina Herrera 100 ML 3.4 FL.OZ,2724276074791,1,20,150,120
10-Jul-13,28,3182118,Health & Beauty,Perfumes & Fragrances,one2013,Carolina Herrera,212 MEN By Carolina Herrera 100 ML 3.4 FL.OZ,2724276074791,2,20,300,240
10-Jul-13,28,3184574,Health & Beauty,Perfumes & Fragrances,one2013,Carolina Herrera,212 MEN By Carolina Herrera 100 ML 3.4 FL.OZ,2724276074791,1,20,150,120
15-Jul-13,29,3210624,Health & Beauty,Perfumes & Fragrances,one2013,Carolina Herrera,212 MEN By Carolina Herrera 100 ML 3.4 FL.OZ,2724276074791,1,20,150,120
17-Jul-13,29,3220114,Health & Beauty,Perfumes & Fragrances,one2013,Carolina Herrera,212 MEN By Carolina Herrera 100 ML 3.4 FL.OZ,2724276074791,2,20,300,240
18-Jul-13,29,3229013,Health & Beauty,Perfumes & Fragrances,one2013,Carolina Herrera,212 MEN By Carolina Herrera 100 ML 3.4 FL.OZ,2724276074791,1,20,150,120
20-Jul-13,29,3240731,Health & Beauty,Perfumes & Fragrances,one2013,Carolina Herrera,212 MEN By Carolina Herrera 100 ML 3.4 FL.OZ,2724276074791,1,20,150,120
21-Jul-13,30,3246992,Health & Beauty,Perfumes & Fragrances,one2013,Carolina Herrera,212 MEN By Carolina Herrera 100 ML 3.4 FL.OZ,2724276074791,1,20,150,120
21-Jul-13,30,3247159,Health & Beauty,Perfumes & Fragrances,one2013,Carolina Herrera,212 MEN By Carolina Herrera 100 ML 3.4 FL.OZ,2724276074791,1,20,150,120
22-Jul-13,30,3250024,Health & Beauty,Perfumes & Fragrances,one2013,Carolina Herrera,212 MEN By Carolina Herrera 100 ML 3.4 FL.OZ,2724276074791,1,20,150,120
22-Jul-13,30,3252967,Health & Beauty,Perfumes & Fragrances,one2013,Carolina Herrera,212 MEN By Carolina Herrera 100 ML 3.4 FL.OZ,2724276074791,1,20,150,120
25-Jul-13,30,3268875,Health & Beauty,Perfumes & Fragrances,one2013,Carolina Herrera,212 MEN By Carolina Herrera 100 ML 3.4 FL.OZ,2724276074791,1,20,150,120
27-Jul-13,30,3280669,Health & Beauty,Perfumes & Fragrances,one2013,Carolina Herrera,212 MEN By Carolina Herrera 100 ML 3.4 FL.OZ,2724276074791,1,20,150,120
27-Jul-13,30,3281372,Health & Beauty,Perfumes & Fragrances,one2013,Carolina Herrera,212 MEN By Carolina Herrera 100 ML 3.4 FL.OZ,2724276074791,1,20,150,120
30-Jul-13,31,3298719,Health & Beauty,Perfumes & Fragrances,one2013,Carolina Herrera,212 MEN By Carolina Herrera 100 ML 3.4 FL.OZ,2724276074791,2,20,300,240
15-Jul-13,29,3212061,Health & Beauty,Perfumes & Fragrances,DJperfumes,Carolina Herrera,212 Men Tester 100  ml By Carolina Herrera,2724265688732,1,20,179,143.2
16-Jul-13,29,3214866,Health & Beauty,Perfumes & Fragrances,DJperfumes,Carolina Herrera,212 Men Tester 100  ml By Carolina Herrera,2724265688732,1,20,179,143.2
01-Jul-13,27,3132133,Health & Beauty,Perfumes & Fragrances,TESTERS-PERFUME,CAROLINA HERRERA,212 Sexy For Women Carolina Herrera 100Ml,2724266358481,1,20,198,158.4
08-Jul-13,28,3171489,Health & Beauty,Perfumes & Fragrances,TESTERS-PERFUME,Carolina Herrera,212 Sexy For Women Carolina Herrera 100Ml,2724266358481,1,20,198,158.4
17-Jul-13,29,3220069,Health & Beauty,Perfumes & Fragrances,one2013,Carolina Herrera,212 SEXY MEN BY CAROLINA HERRERA 100 ML 3.4 FL.OZ,2724276602567,1,20,130,104
22-Jul-13,30,3248908,Health & Beauty,Perfumes & Fragrances,one2013,Carolina Herrera,212 SEXY MEN BY CAROLINA HERRERA 100 ML 3.4 FL.OZ,2724276602567,1,20,130,104
22-Jul-13,30,3252967,Health & Beauty,Perfumes & Fragrances,one2013,Carolina Herrera,212 SEXY MEN BY CAROLINA HERRERA 100 ML 3.4 FL.OZ,2724276602567,1,20,130,104
29-Jul-13,31,3291818,Health & Beauty,Perfumes & Fragrances,one2013,Carolina Herrera,212 SEXY MEN BY CAROLINA HERRERA 100 ML 3.4 FL.OZ,2724276602567,1,20,130,104
11-Jul-13,28,3186849,Health & Beauty,Perfumes & Fragrances,TESTERS-PERFUME,212 Men,212 Men Carolina Herrera 100Ml,2724270679305,1,20,220,176
14-Jul-13,29,3202812,Health & Beauty,Perfumes & Fragrances,TESTERS-PERFUME,212 Men,212 Men Carolina Herrera 100Ml,2724270679305,1,20,220,176
24-Jul-13,30,3261853,Health & Beauty,Perfumes & Fragrances,MAK1,212 Men,212 Men Carolina Herrera 100Ml,2724270679305,1,20,120,96
24-Jul-13,30,3262994,Health & Beauty,Perfumes & Fragrances,MAK1,212 Men,212 Men Carolina Herrera 100Ml,2724270679305,1,20,120,96
30-Jul-13,31,3304764,Health & Beauty,Perfumes & Fragrances,MAK1,212 Men,212 Men Carolina Herrera 100Ml,2724270679305,1,20,140,112
